자치구명,건물면적,토지면적,층,건축년도,경도,위도,읍면동명,월평균소득,동별세대수,동별세대당인구,20세미만인구,20세이상인구,주택가격(만원)
성북구,50.21,30.0,5.0,2024.0,127.05054973140768,37.60660446209678,월곡제2동,3138026.0,9567,1.94,814,8002,47200
성북구,44.05,27.0,6.0,2024.0,127.05054973140768,37.60660446209678,월곡제2동,3138026.0,9567,1.94,814,8002,41900
성북구,43.53,26.0,6.0,2024.0,127.05054973140768,37.60660446209678,월곡제2동,3138026.0,9567,1.94,814,8002,41400
양천구,23.0,15.0,2.0,2016.0,126.8749233734466,37.54556617474328,목1동,5667672.0,10323,2.91,24023,117070,21000
강서구,39.47,23.0,3.0,2019.0,126.81098960787904,37.55880221608289,공항동,2896818.0,13889,2.11,1271,15786,31500
강북구,59.5,30.0,4.0,1998.0,127.01312085146265,37.62626137393415,삼양동,2473211.0,11616,2.09,13101,111124,16100
강북구,37.41,16.0,4.0,1991.0,127.02660163799244,37.63139688612476,삼양동,2473211.0,11616,2.09,13101,111124,14000
은평구,75.9,36.0,4.0,2002.0,126.9136208949727,37.61032044431264,구산동,2602334.0,13488,2.29,3173,27409,30000
은평구,29.86,17.0,3.0,2011.0,126.91578441824396,37.62074225281721,갈현제1동,2481200.0,7224,1.96,3860,37070,22000
강서구,54.24,28.0,-1.0,1991.0,126.8492804276567,37.5489453007426,화곡제1동,2485455.0,27977,1.78,20096,189853,12500
강동구,49.05,32.0,3.0,2014.0,127.12557372450637,37.53517580428184,성내제1동,3438376.0,8188,2.33,5877,57744,43500
중랑구,59.33,38.0,3.0,2002.0,127.0891460793778,37.59465631922227,상봉제1동,2969913.0,10067,2.26,3765,39299,31000
양천구,41.64,27.0,3.0,2008.0,126.8671455397714,37.53848221255314,목1동,5667672.0,10323,2.91,24023,117070,21000
강북구,47.3,30.0,4.0,2003.0,127.01356667428352,37.64002394964047,수유1동,2220463.0,10493,1.86,7930,90942,12500
도봉구,42.35,21.0,5.0,2001.0,127.0441896651566,37.68578728485064,도봉제1동,2275377.0,10210,1.92,3587,41338,12000
구로구,54.55,24.0,1.0,2004.0,126.85456954873494,37.505641888152944,고척제1동,2972418.0,11659,2.26,5800,45079,22000
마포구,34.65,20.0,6.0,2018.0,126.91223801902744,37.56783982940546,성산제1동,2814646.0,9628,1.93,4258,42729,33200
중랑구,27.65,17.0,3.0,2020.0,127.07537413334144,37.61231281889776,묵제1동,3120718.0,14942,2.23,5371,45104,23000
마포구,14.68,12.0,3.0,2018.0,126.90920853808348,37.56967737440602,성산제2동,3521472.0,19731,1.95,1368,8002,19000
광진구,21.72,13.0,6.0,2020.0,127.0755271367816,37.53183194788503,자양제1동,2745988.0,12126,1.79,9064,81478,30000
은평구,45.06,22.0,1.0,2001.0,126.91991857707784,37.59929149394472,응암제1동,2726133.0,15072,2.13,9854,70904,15000
관악구,28.29,20.0,1.0,2014.0,126.94116394329636,37.475493778414354,서원동,2412001.0,15455,1.49,15528,223346,25500
은평구,52.2,28.0,5.0,2011.0,126.91270425824428,37.61716791715098,갈현제1동,2481200.0,7224,1.96,3860,37070,21000
성동구,55.07,37.0,2.0,2016.0,127.0469266176155,37.5638527568363,사근동,3099614.0,8198,1.45,505,5987,36000
서초구,35.29,164.0,3.0,2014.0,126.9839230044099,37.4920559009779,서초3동,4678950.0,15451,2.07,13249,78765,59900
은평구,42.86,23.0,1.0,1995.0,126.91330060681156,37.60501805328722,역촌동,2521877.0,21160,2.11,4298,39719,14000
양천구,41.65,24.0,6.0,2015.0,126.8589697190894,37.52753808613121,신정1동,5046256.0,6922,2.83,25771,140883,31300
마포구,28.14,17.0,-1.0,1993.0,126.90586339221366,37.55062444108562,합정동,3195027.0,9103,1.75,1100,14725,42500
송파구,32.2,18.0,4.0,2004.0,127.08568251005174,37.502823765127125,잠실본동,3079387.0,16244,1.7,16731,86284,28500
강동구,55.91,31.0,3.0,2002.0,127.124260945506,37.55097394261024,암사제1동,2852157.0,15928,2.08,7845,55492,38000
서초구,18.56,14.0,2.0,2012.0,126.98593457099555,37.49203924228358,서초3동,4678950.0,15451,2.07,13249,78765,39000
관악구,28.92,22.0,4.0,2018.0,126.9252073388302,37.468304462722685,서원동,2412001.0,15455,1.49,15528,223346,20000
은평구,58.37,41.0,-1.0,1991.0,126.92942950819192,37.613256996340034,불광제1동,3182963.0,18150,2.06,5303,57959,56900
강동구,39.87,24.0,5.0,2018.0,127.13724486259824,37.545655555485,천호제1동,2473111.0,12918,1.97,6667,78755,41000
양천구,28.48,16.0,2.0,2016.0,126.87336956698203,37.54586003396769,목1동,5667672.0,10323,2.91,24023,117070,25000
용산구,28.72,19.0,2.0,2007.0,126.98691674720418,37.541700611341966,용산2가동,2540319.0,4985,1.73,564,8013,39500
강서구,29.89,18.0,4.0,2017.0,126.8156492179442,37.55777320238922,공항동,2896818.0,13889,2.11,1271,15786,20000
성동구,27.22,20.0,2.0,2024.0,127.0316871629704,37.56217512097831,왕십리제2동,3474994.0,7364,2.16,3546,25649,57500
중랑구,46.8,28.0,2.0,2016.0,127.07354461740418,37.6120874614066,묵제1동,3120718.0,14942,2.23,5371,45104,32500
양천구,29.66,17.0,4.0,2015.0,126.86696211575476,37.53270467554236,목1동,5667672.0,10323,2.91,24023,117070,21500
양천구,29.66,17.0,4.0,2015.0,126.86696211575476,37.53270467554236,목1동,5667672.0,10323,2.91,24023,117070,21000
강북구,56.28,28.0,3.0,2003.0,127.03694057538814,37.63629985318915,번1동,2303972.0,9729,1.68,3593,42720,40000
도봉구,17.14,10.0,2.0,2008.0,127.0147259422804,37.65398471766994,쌍문제1동,2440535.0,9600,2.15,7131,64103,7700
강북구,46.23,23.0,4.0,2002.0,127.03055412927554,37.62363300618247,삼양동,2473211.0,11616,2.09,13101,111124,22500
중랑구,28.51,14.0,6.0,2015.0,127.086768630651,37.58948469076239,면목제2동,2322173.0,12138,1.91,10715,119617,25000
송파구,38.37,22.0,3.0,2004.0,127.0855614414546,37.506087346074416,잠실본동,3079387.0,16244,1.7,16731,86284,32000
은평구,53.41,26.0,1.0,2002.0,126.91978448799496,37.60208959147874,역촌동,2521877.0,21160,2.11,4298,39719,28500
노원구,53.11,32.0,4.0,2018.0,127.0738558813767,37.62793368370004,공릉1동,2786137.0,18792,1.89,9238,66332,34000
강북구,33.12,17.0,4.0,1994.0,127.02415296682084,37.628319465886406,삼양동,2473211.0,11616,2.09,13101,111124,20000
은평구,29.93,15.0,3.0,2019.0,126.92068001616002,37.58761762173511,응암제1동,2726133.0,15072,2.13,9854,70904,32900
마포구,49.61,26.0,1.0,1994.0,126.9161200409159,37.56461224036803,성산제1동,2814646.0,9628,1.93,4258,42729,49000
노원구,29.97,18.0,4.0,2014.0,127.07370600716492,37.62014223029056,공릉1동,2786137.0,18792,1.89,9238,66332,22800
양천구,29.22,16.0,4.0,2011.0,126.86791874317308,37.54177501580422,목1동,5667672.0,10323,2.91,24023,117070,17500
은평구,29.44,20.0,6.0,2017.0,126.9148301503987,37.590762647700096,응암제1동,2726133.0,15072,2.13,9854,70904,23000
관악구,68.25,45.0,-1.0,1996.0,126.93018345287554,37.46970369425453,서원동,2412001.0,15455,1.49,15528,223346,32000
도봉구,62.8,39.0,2.0,2022.0,127.03914715837097,37.63539151036091,창제1동,3038009.0,10939,2.16,11946,100519,30150
관악구,23.87,15.0,4.0,2023.0,126.93519721491512,37.487414131935566,보라매동,2529995.0,13012,1.79,17975,200181,35500
송파구,56.97,31.0,3.0,2004.0,127.0901161114812,37.50019032292037,삼전동,2779980.0,16157,1.77,2362,25989,47000
도봉구,33.28,15.0,1.0,1993.0,127.03673396627416,37.66989710705517,방학제1동,2895702.0,12948,2.11,7510,62514,10900
